CONF_ACC,CONF_AEC,CONF_A_SUN,CONF_A_TEN,CONF_BIG_EAST,CONF_BIG_SKY,CONF_BIG_SOUTH,CONF_BIG_TEN,CONF_BIG_TWELVE,CONF_BIG_WEST,CONF_CAA,CONF_CUSA,CONF_GWC,CONF_HORIZON,CONF_IND,CONF_IVY,CONF_MAAC,CONF_MAC,CONF_MEAC,CONF_MID_CONT,CONF_MVC,CONF_MWC,CONF_NEC,CONF_OVC,CONF_PAC_TEN,CONF_PAC_TWELVE,CONF_PATRIOT,CONF_SEC,CONF_SOUTHERN,CONF_SOUTHLAND,CONF_SUMMIT,CONF_SUN_BELT,CONF_SWAC,CONF_WAC,CONF_WCC,SEASON,TEAMID,SCORE_MEAN,FGM_MEAN,FGA_MEAN,FGM3_MEAN,FGA3_MEAN,FTM_MEAN,FTA_MEAN,OR_MEAN,DR_MEAN,AST_MEAN,TO_MEAN,STL_MEAN,BLK_MEAN,PF_MEAN,SCORE_MEDIAN,FGM_MEDIAN,FGA_MEDIAN,FGM3_MEDIAN,FGA3_MEDIAN,FTM_MEDIAN,FTA_MEDIAN,OR_MEDIAN,DR_MEDIAN,AST_MEDIAN,TO_MEDIAN,STL_MEDIAN,BLK_MEDIAN,PF_MEDIAN,SCORE_STDDEV,FGM_STDDEV,FGA_STDDEV,FGM3_STDDEV,FGA3_STDDEV,FTM_STDDEV,FTA_STDDEV,OR_STDDEV,DR_STDDEV,AST_STDDEV,TO_STDDEV,STL_STDDEV,BLK_STDDEV,PF_STDDEV,WLOCN,WLOCH,WLOCA,WINMARGINMEDIAN,WINMARGINMEAN,LOSEMARGINMEDIAN,LOSEMARGINMEAN,WON_CONFERENCE,TOTAL_WINS,REGION
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1403,73.40625,27.125,58.4375,3.6875,10.875,15.46875,20.96875,11.3125,22.6875,14.75,12.46875,8.25,3.53125,16.71875,75,27,58.5,3.5,10,15,21,11,22,14,12.5,8,3,17,11.83177616,4.903915476,6.857712884,2.146828125,5.516836412,5.429812428,6.688865898,3.830585725,5.038160875,4.318004284,4.126893505,3.8771456,2.047569291,3.343113968,3,15,4,11,15.045455,7.5,10.8,0,22,Y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,1429,77.727273,26.666667,56.090909,9.090909,23.606061,15.30303,19.939394,7.393939,26,16.606061,11.727273,4.939394,3.393939,17.060606,77,26,56,8,23,15,18,7,27,16,11,5,3,17,10.23863004,4.370831385,5.387274543,3.556364295,6.249696953,5.312043204,5.711498227,2.560998243,4.943429983,4.656577284,3.337970192,2.331032389,1.657169877,3.239785795,6,13,6,12,13.16,5,8.25,0,25,X
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1433,77.205882,28.029412,62.235294,7.264706,20.411765,13.882353,20.117647,12.5,24.852941,14.352941,11.441176,8.794118,3.823529,19.558824,75.5,28,62.5,7,19.5,13,19.5,12,23.5,13,11.5,8,4,20,9.454129785,4.093492885,6.769176242,2.92646049,5.152920046,4.311820961,6.563280354,3.735578268,4.665361401,4.155189165,3.909515827,4.103061784,2.095747361,4.046631068,2,15,7,16,16.666667,6,6.3,0,24,Z
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1301,70.393939,24.848485,56.818182,6.636364,18.393939,14.060606,20.575758,12.121212,25.727273,11.606061,10.515152,3.969697,5.30303,17.636364,71,25,58,6,18,14,21,12,25,11,10,4,5,18,11.76844136,4.790101878,8.851039995,2.447168977,5.355717692,6.128516297,8.764382123,4.929234018,5.843119458,3.259020098,3.279874388,1.740776551,2.963157606,4.037466532,1,14,5,12,13.95,5,8.846154,0,20,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2022,1425,72.575758,26.848485,59.151515,6.69697,18.909091,12.181818,18.30303,10.060606,26.848485,14.181818,11.606061,5.121212,4.484848,15.606061,70,27,59,7,19,11,17,10,27,14,11,5,4,15,10.50604083,4.790101878,7.080436145,2.378088098,5.210348069,4.551473278,5.897482768,4.04613544,5.160675925,4.908249077,3.690692618,2.521873906,2.399494947,3.831933194,4,13,9,10,10.961538,9,9.285714,0,26,Y
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1412,77.806452,27.483871,60.419355,6.580645,18.677419,16.258065,23.290323,11.741935,21.258065,15.677419,13.387097,11.774194,3.064516,19.354839,78,27,60,6,18,16,24,13,21,16,13,12,3,19,11.30905054,4.646654495,7.288228866,2.486955166,4.214159465,4.312522348,4.940941509,3.924009302,4.618569367,3.399873527,4.224353323,3.412815846,1.896232844,3.45975317,3,11,7,12,12.47619,5,6.8,0,21,X
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1458,64.387097,22.483871,50.83871,6.483871,17.580645,12.935484,17.870968,9.83871,21.258065,12.193548,10.129032,4.967742,2.645161,15.806452,63,22,50,6,18,12,17,10,20,12,10,5,2,15,9.673597831,4.105857401,5.183928819,1.981093385,3.757429973,5.638767507,7.495518394,2.910862072,4.739674672,3.113619116,4.153247163,2.228360608,2.137730572,4.895027068,2,13,4,12,12.947368,4.5,6.583333,0,19,W
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1452,72.382353,25.529412,59.352941,6.647059,20.088235,14.676471,21.088235,15.205882,23.117647,15.294118,12.029412,6.794118,4.558824,18.794118,74,25.5,60,6,19.5,14.5,20.5,14.5,23,16,12,6,4,19,12.93108704,4.691935635,6.232283289,2.911652108,5.065436309,5.896689325,8.760682279,4.971308077,4.517740807,4.274869589,3.613822768,3.382480746,2.363756333,3.435813295,5,11,7,19,20.086957,6,8.727273,0,23,Y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2006,1246,70.454545,25.909091,57.484848,7.636364,21.484848,11,16.757576,12.666667,23.212121,14.181818,13.393939,5.969697,3.090909,16.909091,71,27,58,7,21,10,17,13,23,15,13,6,2,17,9.16205119,4.267344256,6.036975733,2.747933041,3.993128598,4.366062299,5.916239853,3.497022591,5.128093993,4.11896941,4.20520059,2.038456033,2.268860287,4.072496409,5,10,6,13,13.285714,4.5,9.916667,0,21,Z
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1242,79.606061,27.393939,55.333333,5.575758,16.151515,19.242424,27.060606,11.787879,26.333333,15.121212,13.181818,5.848485,5.666667,21.090909,82,28,56,5,16,19,26,11,25,15,12,6,5,22,10.57100809,5.030776481,6.863247555,1.837632716,3.501082118,5.425808143,7.436982722,3.333143861,5.022864422,4.456438937,4.289919463,1.641668663,2.470661248,4.488621949,5,14,5,12.5,14.916667,6,6.222222,0,24,X
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1455,68.580645,24.16129,54.483871,6.903226,19.225806,13.354839,19.322581,11.612903,23.258065,13.645161,9.354839,7.064516,3.774194,16.612903,68,25,54,6,18,13,20,12,23,14,9,7,4,16,8.720757593,3.706721597,6.898651897,3.26960594,5.358542526,6.030745559,7.096417406,4.208542265,4.234522759,3.64735877,3.039170775,2.421232331,2.15576251,4.16074849,3,14,10,14,15.666667,4.5,6.5,0,27,Y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2007,1425,71.411765,25.529412,53.470588,5.647059,14,14.705882,20.794118,9.323529,24.676471,12.823529,14.705882,5.5,3.941176,17.823529,70.5,26,54,5.5,14,13,19,8,25,12.5,14,5,4,17,10.879833,5.064644509,8.312951882,2.333969794,3.83761293,6.748869313,8.052025584,3.95980252,5.525261985,4.026206527,5.260080703,2.106986948,2.02919861,5.066052112,4,15,4,9,13.956522,10,9.454545,0,23,W
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,1277,70.225806,25.741935,57.193548,7.483871,18.935484,11.258065,14.774194,7.096774,24.935484,14.83871,10.322581,4.612903,2.870968,16.516129,69,26,56,8,19,10,13,7,26,15,10,4,3,16,11.059565,3.385929119,5.706250082,3.34535469,5.27848141,6.547099816,8.409160362,3.279784901,4.218494874,5.06028181,2.809354552,2.333486876,1.802626417,3.335375691,2,12,5,9,10.421053,9.5,9.166667,0,19,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2018,1120,83.375,27.125,61.78125,9.75,26.625,19.375,24.65625,12.125,26.03125,14.4375,12.25,7.4375,5.40625,19.875,80.5,26.5,61,9,26,20,25,12,25,15,12,7,5,20,11.06797181,4.89733305,6.204755596,2.782433288,4.513420876,5.873670062,6.403675195,4.702435858,4.215825542,3.884937837,3.537814156,2.983151689,2.588552684,4.109391317,3,15,7,14,15.36,9,8.857143,0,25,X
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,1160,75.4375,25.15625,59.71875,7.53125,19.34375,17.59375,23.875,13.09375,29.21875,13.46875,13.46875,5.1875,5.03125,18.71875,78.5,25,60,7,19,19,25,12.5,29,12.5,13.5,5,4.5,18,12.9414002,3.960363115,6.764396204,2.602534342,4.56924764,7.409058847,9.129003779,3.863471367,4.962662995,4.529362096,4.738206939,2.038935507,2.533445677,4.167728398,2,15,4,9,11.952381,6,9,0,21,Y
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1266,75.9375,26.5,57.71875,5.6875,16.875,17.25,23.9375,11.8125,24,16.84375,13.25,8.8125,3.5,17.875,79,25,58.5,6,16.5,16,22,12,24.5,17,13.5,8,3,18.5,13.07284185,4.593122467,5.18828941,2.545552789,4.556101952,6.886171287,8.721266192,3.207224657,4.056058801,4.75943463,3.835319674,3.559970084,1.81392475,4.093661564,4,15,6,14,15.48,11,10.857143,0,25,Z
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1329,81.121212,27.030303,59.151515,9.333333,24.30303,17.727273,23.848485,10.090909,25.393939,12.575758,12.424242,7.666667,2.454545,21.333333,79,27,60,9,24,16,23,10,27,12,12,7,2,21,12.67565967,3.720591754,7.566873595,3.360307575,5.892181515,6.70015261,7.945601047,3.56514053,4.541058467,3.579719821,3.89735731,3.17870524,1.855581311,4.701506886,4,14,4,13,15.863636,11,11,0,22,W
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,1328,68.607143,24.428571,54.464286,6.035714,16.821429,13.714286,19.178571,14.642857,21.964286,14.464286,14.035714,7.107143,3.428571,16.928571,68.5,24,55,5.5,16.5,14,19,13.5,21.5,14.5,15,7,3,16.5,11.10001428,3.521663811,6.713624282,2.673354634,4.388989405,5.469492115,7.002928316,4.415580822,4.566237948,3.024371836,3.458560394,3.552143719,1.814112731,3.376701941,0,14,6,9.5,11.7,7.5,9.75,0,20,Y
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1395,83,30,60.15625,8.46875,21.15625,14.53125,20.53125,11.25,25.1875,18.78125,12.6875,6.59375,3.59375,16.90625,84,30,58.5,8,20,14.5,20.5,11,26,19,12,6,3,18,10.8151626,4.64202402,7.700479141,2.839631666,5.162578619,5.924167958,7.573231213,4.464917021,4.395287021,4.286019132,3.658287168,2.499798392,1.948686481,5.213873416,3,15,3,11,13.619048,4,5.454545,0,21,X
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1328,74.76,26.8,60.68,8,23.64,13.16,17.68,8.72,24.8,13.4,10.48,7.36,3.44,4,76,27,61,7,23,13,18,9,25,14,10,8,3,0,12.13905544,4.55521679,6.675327707,3.055050409,5.430469593,4.365394255,6.335876656,2.264214433,4.907477254,4.193248502,3.698197804,2.289104628,1.609347694,6.701989779,1,10,4,7,14,4.5,7.2,0,15,X
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1124,74.272727,26.090909,56,6.727273,17.848485,15.363636,20.424242,12.121212,23.909091,14.727273,13.848485,7.636364,4.636364,17.636364,75,26,55,6,18,12,17,12,24,15,14,7,4,18,11.32826311,4.591865307,5.356071321,2.907670029,4.40965713,6.707356856,7.822364988,3.295428348,4.804708836,4.73862269,3.683758407,2.891995159,2.97718592,4.299841392,5,13,8,10,14.192308,14,10.285714,0,26,Y
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1386,70.62069,24.241379,54.413793,8.034483,21.862069,14.103448,20.655172,11.172414,24.137931,14,12.931034,7.206897,5.551724,18.758621,73,24,55,7,22,13,18,12,24,13,12,6,5,19,10.39029008,4.50915868,6.716276796,3.06457599,4.634684024,6.393885595,7.825215013,3.635823428,3.777037199,4.898979486,2.963239444,3.529258421,2.097382893,4.21439011,4,11,8,17,16.043478,7,6.666667,0,23,W
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1431,75.78125,27.09375,56.9375,6.15625,17.75,15.4375,22.96875,9.90625,26.4375,14.78125,13.15625,8.75,3.71875,19.34375,77.5,27.5,56.5,5,18,16,22.5,9,26.5,14.5,12,8.5,4,19,13.02784702,5.305866376,8.115844688,3.380297472,4.938329373,4.500447978,6.109138483,3.929699734,3.851581104,5.493306017,3.233986549,3.272564285,1.83574508,4.632350267,3,15,8,14,16.153846,8,8.166667,0,26,Z
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1329,74.3125,25.53125,56.78125,8.375,23.8125,14.875,20.8125,10.125,25.875,12.53125,12.71875,6.4375,2.59375,20.125,75,26,56,8,24.5,14,21.5,10,25,12,12.5,6,2,20,10.48328164,4.227287546,7.092633079,2.744495946,5.578978401,4.763774554,6.532487046,3.357706658,5.824032538,3.72423952,4.587742255,2.564490788,1.864081007,3.989906641,4,15,3,14.5,14.545455,12.5,12.1,0,22,Y
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1199,68.483871,24.580645,54.032258,5.806452,17.322581,13.516129,20.935484,12.741935,25.290323,13.903226,16.774194,8.387097,6.322581,17.83871,67,24,56,6,17,12,21,12,24,14,16,9,6,18,12.77985646,5.308949614,7.674563506,2.638425667,3.691314942,5.488600095,7.571593756,3.530512144,5.126360307,5.274813362,4.071933816,2.654272217,2.925600793,3.503301015,3,13,6,8,15.454545,9,9.111111,0,22,Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2012,1246,76.676471,27.323529,56.588235,5.735294,15.441176,16.294118,22.617647,12.5,26.617647,13.235294,11.352941,6.323529,8.794118,14.558824,76,28,56.5,5.5,15,15.5,20.5,12,26,13,10.5,6,8,13.5,10.11365888,5.203265801,7.045813935,3.136382949,5.764001041,6.580639255,8.710894271,3.569653204,5.051340713,3.798395319,4.873442931,2.421126597,2.889682855,3.815369052,6,18,8,17.5,19.03125,4,4,0,32,Y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,1455,68.322581,23.774194,53.870968,6.741935,18.193548,14.032258,19.322581,11.83871,25.032258,14.967742,12.903226,5.290323,1.83871,15.451613,67,23,54,7,18,14,19,12,25,15,12,5,2,16,12.03989784,4.623920955,5.649436167,2.977333707,5.262568194,5.822278334,7.828950951,3.20517051,5.043040551,3.945325208,3.058919581,2.465678406,1.593670292,3.354983457,2,13,8,8,12.086957,8.5,8.5,0,23,Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1424,75.9375,26.71875,58,8.3125,22.3125,14.1875,20.75,11.3125,26.25,17.5625,13.71875,8.125,4.875,17.375,74,25,57,8,22,14,20.5,11,26,17.5,14,6.5,4.5,18,16.17831583,6.619786477,8.824452844,3.486725971,5.882930477,4.482492833,5.086351148,3.971166202,5.662553841,6.983563632,3.769438818,3.89167843,2.68508417,4.132873698,1,18,5,13.5,15.75,6,8.875,0,24,Y
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1385,70.0625,24.375,53.59375,4.25,12.875,17.0625,24,10.90625,21.84375,12.75,12.4375,8,2.8125,18.875,69.5,23.5,55,4,12,17.5,24.5,11,21.5,12.5,12,8,3,18,10.69801762,4.42682437,6.983202775,2.271847266,4.681811081,6.127344857,7.910792944,3.226496862,4.523126021,4.964389288,4.063507967,3.212877371,1.490561639,4.308655939,3,13,5,10,11.285714,7,10.909091,0,21,Y
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1173,67.515152,23.939394,55.939394,5.515152,16.666667,14.121212,21.878788,13.757576,24.212121,14.060606,13.787879,6.333333,3.515152,19,69,24,55,6,16,13,20,13,24,14,14,6,3,19,11.28915745,4.394167953,5.749670599,2.611527522,5.218157433,5.935894878,9.019969401,4.146009407,4.858996604,4.582162372,3.189411858,2.665364328,2.048188468,4.568916721,3,18,5,10,10.769231,13,11.714286,0,26,Y
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1314,89.387097,31.354839,65.967742,6.806452,18.258065,19.870968,25.935484,15.193548,27.322581,18.193548,13,8.290323,5.290323,15.870968,86,29,66,6,19,20,27,14,27,18,13,8,5,16,11.60079717,5.257048507,5.706626937,2.856797158,4.802553071,5.333803708,6.475263083,4.126494517,5.65913474,5.331787411,3.425395306,3.734466093,2.532371023,4.232744854,5,14,8,17,19.555556,3,4,0,27,X
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2007,1112,78.466667,27.5,57.3,5.6,16.333333,17.866667,23.966667,12.366667,25.166667,16.2,13.733333,6,3.233333,13.4,77,28,58,5,16.5,18.5,25,12.5,24,15.5,13,5.5,3,12,12.20721475,5.076993402,5.937316229,2.672981107,4.293807401,6.457998684,8.778827712,3.045441347,5.496602951,3.800181443,3.084257447,2.936101156,1.735696978,4.5757984,2,11,7,11.5,13.6,5.5,9.3,0,20,Y
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1163,75.1875,26.8125,61.5625,7.4375,21.0625,14.125,18.84375,12.28125,25.21875,14,11.40625,5.96875,6.5,16.8125,74,27,61.5,7.5,21.5,14,18.5,13,25,14,10.5,5,6,17,14.62308712,4.734482337,5.662197807,2.972318455,4.717417938,6.220413813,7.526766769,3.274873738,5.191397211,4.189079493,4.48552784,3.237724973,3.09004644,4.395287021,4,14,5,9,15.695652,4,4.444444,0,23,X
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2021,1160,73.033333,25.8,56.766667,7.466667,20.333333,13.966667,17,8.066667,23.733333,13.233333,10.266667,5.3,2.766667,5.3,74,26,57,6.5,20,14,17,7.5,24.5,12.5,9.5,5,2,0,10.21656307,4.22145591,6.861603967,3.148435167,4.474705465,4.529469285,5.304519865,3.194103787,5.030481786,4.16622983,3.443467874,1.784028867,1.994532777,7.684063248,5,11,6,12.5,15.5,4,6,0,22,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1102,60.178571,20.285714,42.035714,8.464286,22.214286,11.142857,15.714286,6.142857,15.357143,13.25,10.785714,7.785714,2.357143,16.642857,61,19.5,42.5,8.5,22.5,10,14,6,15,13.5,10,8,2,17.5,11.8791868,4.353433243,4.917709019,2.56012363,5.73073032,6.764363533,8.330475677,2.39929448,4.165237808,3.62731402,2.454883908,2.740061496,1.615074611,3.612881122,1,13,8,13,15.136364,10,10,0,22,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2006,1112,72.935484,27.290323,61.709677,4.258065,13.483871,14.096774,20.129032,13.612903,20.903226,14.774194,13.483871,9.870968,3.774194,16.483871,71,28,63,4,12,13,21,13,21,14,12,10,4,15,8.702242929,3.908909055,6.649278382,2.38002437,5.988160402,5.509717688,7.112158322,4.702321554,5.075134382,5.432676872,3.802376231,3.905055954,1.820433465,3.677598537,3,12,4,10,13,8,8,0,19,Y
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1181,77.515152,25.757576,56.272727,8.121212,21.606061,17.878788,25.484848,11.909091,24.666667,12.454545,12.181818,6.242424,4.030303,18.181818,75,26,56,8,21,17,26,12,25,12,12,6,3,18,10.56858912,4.115749506,6.414206498,2.858731887,4.936720774,6.091785288,8.093675061,3.56514053,4.760952321,3.708865325,3.557163055,2.4242306,2.480988311,3.431968677,6,13,8,8,13.111111,4.5,9.166667,0,27,Y
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1301,77.529412,28.117647,56.911765,5.294118,13.470588,16,23.441176,11.441176,25.382353,14.617647,12.352941,6.588235,4.264706,15.323529,80.5,28,56,5,14,17.5,23,11,25,14,12,6,4,13.5,11.74020622,4.443345136,5.264907502,1.883411001,3.47489079,6.110100899,8.049811488,3.164109037,4.638538886,4.022773794,2.650126978,2.547936224,2.453307359,4.183087018,5,16,3,15.5,13.583333,5.5,7.2,0,24,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1396,68.65625,24.75,61.15625,7.84375,23.09375,11.3125,16.53125,11.1875,25.5625,13.53125,9.15625,5.34375,3.125,16.125,67.5,25,61,8.5,23,8.5,14,10.5,25,13,8.5,5,3,16,8.760650204,2.896048515,6.451353346,2.68939826,4.588621144,6.203211991,7.927023527,3.667094354,5.123868851,3.311605955,2.930478118,2.322531593,1.862187423,4.331058185,3,11,7,7,8.238095,15,12.181818,0,21,Y
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,1462,81.411765,30.205882,61.088235,7.558824,19.117647,13.441176,18.823529,9.058824,25.735294,19.264706,12.352941,6.529412,3.176471,15.882353,82,30.5,61,8,19.5,14,20,9.5,26.5,19,12.5,6,2.5,16,11.0703471,4.3954481,6.694039139,2.560671982,4.409113857,5.394672928,6.671834006,3.868608535,4.419713565,5.118645817,3.445527246,2.765976139,2.417995451,3.624535143,3,15,7,10,11.96,2,5.444444,0,25,Y
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1323,75.71875,27.15625,57.625,7.34375,19.90625,14.0625,19.125,10.90625,25.15625,13.46875,9.71875,5.59375,3.90625,15.5,78,29,56,7,19.5,14,18,10.5,25,13,10,5,4,15.5,11.57370317,4.919411042,5.807392358,2.731056389,4.098460565,6.450493857,6.913054535,4.184143401,5.162578619,3.918396483,3.638808459,2.960594704,1.889860577,3.3696942,2,14,5,9,13.52381,9,10.909091,0,21,W
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1338,68.09375,23.5625,52.84375,5.3125,15.40625,15.65625,22.53125,12.3125,24.90625,15.8125,12.40625,5.09375,4.1875,17.1875,67.5,23,52.5,4,14.5,14.5,22,11,24.5,16,12.5,6,4,17,11.04056851,3.950806373,6.431321404,2.481382276,5.321043883,6.940341994,8.86087586,4.122616645,5.709976445,4.96073291,4.361557635,2.248431453,2.507247495,3.922125062,2,17,5,10.5,12.5,9.5,10.625,0,24,Z
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1281,71.774194,26.16129,59.193548,7.483871,20.967742,11.967742,18.16129,13.483871,25.903226,13.741935,13.612903,5.709677,4.322581,16.870968,70,26,60,7,20,12,19,14,26,14,14,5,4,16,11.62958778,4.107690105,6.843095571,2.336250201,4.207009033,5.588582826,7.681565726,4.081429284,4.346299921,4.389136134,3.63021969,3.057161592,2.087855359,3.862140469,4,14,3,9,13.285714,11,11.5,0,21,Y
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1458,73.545455,24.212121,52.878788,7.757576,20.787879,17.363636,23.333333,8.787879,24.393939,12.121212,8.060606,5,3.515152,14.939394,75,23,54,7,20,19,24,9,24,13,8,5,3,15,11.08797466,5.023429904,5.87769921,2.291701115,3.697613825,6.707356856,8.068715325,2.934254249,4.436632958,3.199194899,2.97845799,2.304886114,1.986221538,3.316053679,4,14,8,10.5,13.307692,8,7.142857,0,26,Z
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1266,76.088235,26.617647,56.911765,5.264706,14.941176,17.588235,25.441176,12.411765,23.794118,15.823529,11.970588,7.176471,3.617647,16.882353,75,26.5,57,5,15,17.5,26,13,23.5,16.5,12,7,3,16,11.39741506,5.56512246,8.069274503,2.465628317,3.667557771,4.936675602,6.620405426,4.214819806,5.998885813,5.351128946,3.370867099,3.029857422,2.132216218,3.898443407,2,14,4,16.5,17.3,6,7.642857,0,20,W
